Restaurant_id,Name,Cuisine_type,City,Rating,Open_date
REST13292,Cafe Delight,Indian,Bangalore,3.8,4/4/2024
REST14837,Cafe Delight,Japanese,Pune,3.9,7/25/2017
REST23115,Noodle Point,Mediterranean,Mumbai,3.7,4/3/2019
REST16761,Seafood Shack,Italian,Hyderabad,4.7,11/8/2017
REST38084,Salad Shack,Italian,Kolkata,1.3,11/1/2018
REST21301,Spice Hub,Japanese,Mumbai,4,2/4/2019
REST34617,Seafood Shack,Italian,Pune,2.1,5/13/2016
REST22754,Sweet Treats,Mexican,Hyderabad,3.8,6/3/2017
REST44261,Pasta Point,Chinese,Kolkata,1.9,11/13/2019
REST00536,Cafe Delight,Indian,Hyderabad,1.4,2/20/2023
REST37416,Spice Hub,Japanese,Hyderabad,2.3,6/16/2023
REST43397,Sushi Station,Continental,Delhi,2.2,3/11/2016
REST40029,Food Fiesta,Mexican,Bangalore,1,12/15/2018
REST03220,Grill House,Mexican,Pune,3,5/1/2017
REST04747,Spice Hub,Continental,Mumbai,1.2,6/20/2020
REST14153,Salad Shack,Italian,Hyderabad,2.9,5/28/2022
REST05831,Pizza Palace,Japanese,Chennai,4,4/18/2024
REST04626,Biryani House,Mediterranean,Mumbai,2.6,7/23/2021
REST15797,Noodle Point,Italian,Delhi,3.6,6/27/2024
REST25656,Pizza Palace,Continental,Kolkata,3.4,1/8/2018
REST13811,Grill House,Chinese,Bangalore,3.4,12/5/2017
REST34188,Grill House,Italian,Hyderabad,1.2,12/23/2020
REST17061,Sweet Treats,Italian,Kolkata,2.7,4/6/2018
REST27452,Sweet Treats,Italian,Kolkata,1.5,2/10/2016
REST34453,Noodle Point,Mexican,Ahmedabad,3.5,4/14/2020
REST34543,Seafood Shack,Continental,Chennai,1.2,4/15/2024
REST06049,Tasty Corner,Chinese,Hyderabad,3.2,10/17/2024
REST25841,Sweet Treats,Mexican,Mumbai,1.2,10/20/2017
REST04063,Biryani House,Mexican,Hyderabad,3,1/28/2016
REST46906,Spice Hub,Mediterranean,Kolkata,2.5,8/19/2021
REST44536,Sushi Station,Italian,Ahmedabad,2.8,12/3/2022
REST05689,Sushi Station,Italian,Chennai,3.7,3/15/2019
REST03432,Sandwich Stop,Continental,Mumbai,3.5,9/8/2022
REST14990,Noodle Point,Mediterranean,Bangalore,3.5,9/8/2023
REST13111,Cafe Delight,Italian,Pune,3.5,1/24/2019
REST18204,Sweet Treats,Chinese,Bangalore,2.9,3/8/2016
REST01156,Biryani House,Italian,Kolkata,2,8/26/2018
REST12247,Sweet Treats,Indian,Kolkata,4.7,12/9/2022
REST36851,Tasty Corner,Indian,Chennai,4.8,8/10/2020
REST34811,Tasty Corner,Chinese,Hyderabad,4.5,6/11/2017
REST27002,Tasty Corner,Mexican,Hyderabad,4.5,12/22/2017
REST05242,Seafood Shack,Mexican,Pune,2.2,6/10/2017
REST24682,Spice Hub,Continental,Pune,1.7,5/16/2017
REST46826,Pizza Palace,Chinese,Pune,2,8/25/2016
REST33465,Pizza Palace,Mediterranean,Mumbai,1,7/12/2019
REST47946,Pasta Point,Japanese,Hyderabad,2.8,12/3/2016
REST17820,Food Fiesta,Japanese,Ahmedabad,2.6,6/18/2024
REST39244,Sandwich Stop,Mediterranean,Bangalore,4,9/18/2022
REST09260,Grill House,Japanese,Ahmedabad,2.1,3/2/2016
REST17699,Pasta Point,Mediterranean,Chennai,3.4,11/21/2020
REST02157,Grill House,Italian,Bangalore,3.9,5/11/2019
REST26743,Biryani House,Mediterranean,Kolkata,4,6/21/2021
REST24721,Spice Hub,Indian,Delhi,3.7,6/5/2017
REST18076,Noodle Point,Japanese,Chennai,3.7,6/9/2019
REST26354,Cafe Delight,Indian,Hyderabad,3.6,5/5/2022
REST14717,Sweet Treats,Chinese,Hyderabad,5,1/10/2020
REST04242,Salad Shack,Italian,Hyderabad,1.5,6/6/2022
REST24540,Spice Hub,Japanese,Kolkata,1.2,3/6/2021
REST37856,Food Fiesta,Italian,Chennai,4.9,12/9/2021
REST34327,Seafood Shack,Continental,Pune,4.1,7/9/2020
REST29153,Spice Hub,Indian,Ahmedabad,2.6,5/19/2016
REST49188,Tasty Corner,Mexican,Bangalore,4.8,7/8/2018
REST08756,Biryani House,Continental,Kolkata,2.1,11/14/2021
REST46636,Sushi Station,Indian,Hyderabad,2.6,9/17/2022
REST43268,Burger Barn,Japanese,Mumbai,4.9,11/13/2023
REST00889,Cafe Delight,Chinese,Pune,2.7,12/24/2022
REST20906,Tasty Corner,Mexican,Delhi,2.4,6/15/2016
REST11086,Sushi Station,Mediterranean,Ahmedabad,3.7,12/23/2018
REST48320,Sandwich Stop,Continental,Mumbai,3.7,4/17/2020
REST14479,Pasta Point,Japanese,Mumbai,2.4,7/26/2019
REST08143,Noodle Point,Mediterranean,Mumbai,4,11/3/2019
REST22445,Biryani House,Japanese,Chennai,3.6,6/24/2023
REST19077,Sweet Treats,Chinese,Bangalore,2.7,7/3/2020
REST12775,Cafe Delight,Continental,Kolkata,1.9,6/1/2016
REST13993,Grill House,Indian,Hyderabad,2.5,11/2/2023
REST42341,Spice Hub,Mediterranean,Chennai,1.2,7/8/2024
REST42627,Grill House,Italian,Kolkata,4.7,9/11/2021
REST26889,Sweet Treats,Mexican,Hyderabad,1,7/7/2017
REST34492,Pizza Palace,Mexican,Kolkata,2,4/6/2023
REST31106,Noodle Point,Chinese,Bangalore,3.7,2/9/2018
REST00995,Pasta Point,Chinese,Hyderabad,2.9,10/27/2018
REST39395,Seafood Shack,Mexican,Bangalore,1,12/11/2022
REST04388,Biryani House,Continental,Hyderabad,1.6,4/23/2024
REST34275,Spice Hub,Japanese,Delhi,3.3,11/13/2019
REST38970,Burger Barn,Continental,Delhi,4.9,6/18/2023
REST13591,Grill House,Continental,Pune,2.3,3/26/2022
REST16751,Spice Hub,Mexican,Chennai,3.2,10/23/2021
REST04028,Salad Shack,Italian,Bangalore,2.7,2/25/2017
REST32251,Biryani House,Italian,Mumbai,4.5,11/18/2021
REST09169,Sandwich Stop,Japanese,Mumbai,2,3/26/2023
REST17946,Grill House,Mediterranean,Kolkata,4.3,6/9/2022
REST25531,Grill House,Chinese,Hyderabad,3.3,4/3/2016
REST25603,Sweet Treats,Indian,Chennai,3,8/4/2018
REST40923,Grill House,Indian,Chennai,2.1,12/15/2022
REST10506,Cafe Delight,Indian,Ahmedabad,3.1,5/11/2016
REST45427,Burger Barn,Italian,Chennai,1.7,8/23/2021
REST37105,Seafood Shack,Continental,Delhi,1.8,7/14/2023
REST28897,Tasty Corner,Mexican,Pune,2.1,5/19/2020
REST03501,Spice Hub,Mediterranean,Pune,2.4,6/16/2020
REST33258,Sweet Treats,Mexican,Delhi,3.3,3/24/2018
REST45085,Grill House,Continental,Bangalore,2.8,9/8/2021
REST19670,Biryani House,Italian,Kolkata,2.8,4/19/2019
REST10330,Noodle Point,Mediterranean,Ahmedabad,2.1,10/27/2023
REST23532,Pizza Palace,Mediterranean,Kolkata,4.8,7/24/2017
REST03307,Grill House,Italian,Delhi,3.4,12/4/2020
REST27928,Seafood Shack,Japanese,Chennai,3.5,1/5/2024
REST18699,Cafe Delight,Indian,Kolkata,4.4,11/10/2018
REST11649,Noodle Point,Indian,Chennai,4.3,8/6/2018
REST46588,Noodle Point,Indian,Kolkata,5,5/5/2019
REST16046,Grill House,Continental,Kolkata,1,8/11/2017
REST31205,Spice Hub,Italian,Hyderabad,1.2,5/16/2019
REST31259,Food Fiesta,Japanese,Ahmedabad,3.8,9/11/2022
REST39006,Food Fiesta,Chinese,Chennai,1.4,2/18/2018
REST46264,Seafood Shack,Mexican,Ahmedabad,1.9,3/17/2021
REST37342,Burger Barn,Mediterranean,Ahmedabad,2.3,8/13/2024
REST00222,Grill House,Chinese,Hyderabad,1.4,6/21/2017
REST40057,Food Fiesta,Continental,Mumbai,2.1,2/19/2017
REST43235,Sushi Station,Japanese,Hyderabad,3.7,8/26/2022
REST17838,Pasta Point,Japanese,Delhi,2.6,7/17/2018
REST22801,Sandwich Stop,Italian,Ahmedabad,3.6,7/4/2020
REST01559,Salad Shack,Continental,Mumbai,3.6,12/28/2018
REST17718,Salad Shack,Mediterranean,Hyderabad,2.6,8/28/2021
REST05956,Cafe Delight,Indian,Mumbai,4.3,12/5/2022
REST25684,Biryani House,Japanese,Chennai,4.9,10/26/2019
REST22316,Seafood Shack,Continental,Mumbai,3,8/5/2022
REST28933,Tasty Corner,Continental,Mumbai,4.8,3/28/2018
REST12789,Cafe Delight,Chinese,Pune,3.3,7/12/2019
REST27234,Cafe Delight,Indian,Hyderabad,2.4,8/10/2017
REST41279,Tasty Corner,Chinese,Kolkata,4.6,7/24/2019
REST42372,Seafood Shack,Mexican,Hyderabad,4.5,7/10/2024
REST37731,Pizza Palace,Indian,Kolkata,2,9/2/2021
REST34345,Food Fiesta,Continental,Ahmedabad,3.1,7/5/2016
REST48951,Salad Shack,Chinese,Kolkata,2.2,11/20/2016
REST42634,Tasty Corner,Chinese,Pune,1.8,10/3/2023
REST07628,Burger Barn,Mexican,Pune,1,4/16/2022
REST45704,Pizza Palace,Indian,Hyderabad,2.6,5/9/2018
REST30957,Spice Hub,Chinese,Bangalore,1.2,6/16/2024
REST00992,Sushi Station,Japanese,Ahmedabad,2.3,8/21/2020
REST08739,Food Fiesta,Mexican,Pune,3,9/8/2019
REST08936,Pasta Point,Mediterranean,Ahmedabad,1.6,7/28/2018
REST05892,Pasta Point,Mexican,Mumbai,4.8,5/14/2020
REST01157,Sandwich Stop,Mediterranean,Chennai,1.3,3/19/2022
REST21031,Noodle Point,Japanese,Mumbai,3.6,6/4/2018
REST17519,Biryani House,Japanese,Bangalore,4.2,11/3/2024
REST13004,Cafe Delight,Indian,Mumbai,2.3,2/28/2016
REST27628,Sweet Treats,Mediterranean,Mumbai,1.4,9/4/2017
REST47907,Sandwich Stop,Italian,Pune,3.2,2/26/2019
REST37415,Spice Hub,Mediterranean,Kolkata,1.2,5/12/2024
REST25510,Grill House,Chinese,Chennai,4,4/3/2018
REST33805,Sweet Treats,Chinese,Chennai,4.6,10/11/2017
REST27142,Noodle Point,Mexican,Hyderabad,1.9,10/2/2023
REST25389,Seafood Shack,Chinese,Ahmedabad,4.4,5/3/2021
REST49993,Sandwich Stop,Indian,Hyderabad,1.2,6/22/2018
REST45820,Grill House,Chinese,Delhi,2.1,7/15/2023
REST41067,Sushi Station,Japanese,Pune,4.7,2/14/2018
REST10923,Food Fiesta,Mexican,Delhi,2.8,11/14/2018
REST34043,Pizza Palace,Mexican,Ahmedabad,1.4,9/18/2023
REST04078,Sandwich Stop,Continental,Delhi,2.6,9/22/2019
REST17538,Burger Barn,Italian,Delhi,2.8,1/27/2024
REST05306,Pasta Point,Mediterranean,Bangalore,2.7,5/21/2021
REST27325,Biryani House,Japanese,Mumbai,4.5,2/22/2022
REST46639,Sushi Station,Italian,Kolkata,2,12/25/2020
REST24861,Seafood Shack,Continental,Delhi,3.8,10/12/2017
REST17034,Pasta Point,Chinese,Kolkata,3.3,2/10/2020
REST15299,Cafe Delight,Indian,Mumbai,4.5,1/3/2016
REST39920,Seafood Shack,Italian,Chennai,1.3,1/12/2022
REST13492,Sushi Station,Italian,Pune,2.2,7/16/2022
REST31962,Pizza Palace,Chinese,Pune,2.2,11/17/2024
REST37073,Seafood Shack,Japanese,Delhi,1.1,2/15/2022
REST35212,Pasta Point,Continental,Chennai,1.5,1/19/2020
REST48575,Spice Hub,Continental,Mumbai,3.1,8/10/2016
REST46443,Pizza Palace,Japanese,Hyderabad,2.9,6/28/2021
REST06467,Grill House,Mexican,Delhi,2.9,1/21/2016
REST05119,Biryani House,Japanese,Chennai,2.7,8/2/2020
REST47800,Sandwich Stop,Italian,Bangalore,2.1,5/18/2017
REST26005,Sandwich Stop,Continental,Mumbai,3.9,4/21/2017
REST45957,Biryani House,Chinese,Bangalore,3.4,7/7/2020
REST21065,Noodle Point,Japanese,Chennai,4.8,4/26/2018
REST17696,Seafood Shack,Chinese,Kolkata,2.6,12/7/2018
REST32141,Sushi Station,Indian,Delhi,4.3,3/10/2016
REST33123,Noodle Point,Indian,Kolkata,1.3,9/26/2022
REST16014,Seafood Shack,Continental,Kolkata,4.7,10/9/2024
REST36373,Pasta Point,Italian,Mumbai,4.9,12/14/2016
REST26476,Tasty Corner,Mexican,Bangalore,4.4,2/14/2019
REST36353,Spice Hub,Mexican,Chennai,2.1,5/22/2021
REST47541,Spice Hub,Indian,Ahmedabad,2.1,11/5/2016
REST31269,Pizza Palace,Continental,Pune,1.9,12/25/2016
REST37692,Pasta Point,Mexican,Pune,2.4,8/13/2020
REST47116,Pizza Palace,Continental,Bangalore,1.5,3/16/2017
REST48805,Burger Barn,Mediterranean,Ahmedabad,2.6,3/1/2022
REST12121,Food Fiesta,Mexican,Delhi,4.3,11/7/2023
REST07588,Noodle Point,Indian,Pune,1.9,8/2/2020
REST22051,Salad Shack,Mexican,Bangalore,3.6,8/20/2022
REST49666,Salad Shack,Italian,Chennai,2.7,11/28/2024
REST05924,Sushi Station,Mediterranean,Kolkata,3.9,7/6/2020
REST27412,Cafe Delight,Japanese,Delhi,4.1,6/23/2017
REST16386,Noodle Point,Indian,Chennai,3.7,9/9/2019
REST30867,Sweet Treats,Mediterranean,Mumbai,1.2,1/20/2017
REST14066,Sweet Treats,Chinese,Hyderabad,3.4,9/16/2017
REST35084,Spice Hub,Mediterranean,Kolkata,3.8,2/7/2023
REST28749,Cafe Delight,Chinese,Mumbai,4,12/11/2023
REST37044,Burger Barn,Mexican,Bangalore,3.1,1/27/2016
REST38715,Pizza Palace,Japanese,Bangalore,4.1,11/27/2021
REST28628,Tasty Corner,Mediterranean,Kolkata,3.9,11/27/2021
REST48645,Food Fiesta,Italian,Kolkata,3.4,2/12/2016
REST40788,Sandwich Stop,Mediterranean,Chennai,1.1,8/23/2021
REST22972,Tasty Corner,Chinese,Chennai,4.3,11/11/2023
REST24625,Sweet Treats,Italian,Ahmedabad,2.3,7/4/2017
REST27332,Spice Hub,Mexican,Kolkata,4.1,12/5/2022
REST40794,Burger Barn,Indian,Pune,1.1,12/19/2018
REST49586,Noodle Point,Chinese,Hyderabad,2.8,5/15/2022
REST32767,Pizza Palace,Japanese,Hyderabad,5,12/11/2020
REST03803,Biryani House,Chinese,Ahmedabad,3,4/19/2021
REST24101,Spice Hub,Japanese,Delhi,1.2,3/12/2016
REST06910,Salad Shack,Chinese,Bangalore,2.3,9/24/2021
REST12146,Food Fiesta,Continental,Pune,1.5,2/22/2024
REST47347,Biryani House,Japanese,Ahmedabad,3.1,6/22/2021
REST03622,Sushi Station,Mediterranean,Chennai,4,8/21/2016
REST08460,Pasta Point,Italian,Delhi,2.4,12/17/2017
REST26930,Noodle Point,Japanese,Delhi,3.9,7/5/2017
REST14535,Burger Barn,Japanese,Pune,3.7,2/27/2017
REST17260,Tasty Corner,Indian,Ahmedabad,3.2,1/2/2024
REST30704,Sandwich Stop,Italian,Hyderabad,4.4,6/28/2022
REST17240,Grill House,Italian,Chennai,4.2,5/8/2024
REST27264,Spice Hub,Italian,Hyderabad,4.2,12/5/2020
REST43731,Cafe Delight,Japanese,Pune,4.4,7/14/2023
REST18597,Sweet Treats,Mexican,Chennai,4.9,7/7/2021
REST46802,Seafood Shack,Chinese,Ahmedabad,2.5,3/5/2021
REST29817,Tasty Corner,Continental,Kolkata,3.6,2/16/2023
REST00195,Burger Barn,Indian,Hyderabad,2.4,2/16/2024
REST43532,Tasty Corner,Continental,Delhi,1.3,7/16/2021
REST48208,Food Fiesta,Japanese,Kolkata,1.6,8/12/2019
REST16840,Pizza Palace,Mexican,Bangalore,3,6/23/2018
REST32224,Tasty Corner,Continental,Mumbai,3.8,12/6/2023
REST07170,Noodle Point,Continental,Ahmedabad,3.4,8/4/2024
REST06836,Salad Shack,Japanese,Hyderabad,2.9,6/2/2020
REST07150,Sushi Station,Mediterranean,Bangalore,4.3,1/9/2019
REST18338,Biryani House,Indian,Hyderabad,1.7,2/20/2024
REST11403,Noodle Point,Indian,Mumbai,4.5,3/15/2021
REST21409,Tasty Corner,Italian,Kolkata,5,6/8/2018
REST24578,Seafood Shack,Chinese,Ahmedabad,4.8,11/5/2016
REST30996,Spice Hub,Continental,Delhi,3.7,4/9/2020
REST02502,Cafe Delight,Indian,Pune,2.5,12/4/2021
REST21290,Spice Hub,Japanese,Pune,1.5,9/26/2018
REST03956,Food Fiesta,Chinese,Ahmedabad,1.8,11/13/2023
REST44634,Sushi Station,Continental,Bangalore,1.2,2/18/2021
REST37972,Tasty Corner,Continental,Pune,1.9,4/1/2019
REST09603,Pasta Point,Japanese,Ahmedabad,3.5,2/13/2024
REST34613,Pasta Point,Indian,Bangalore,2.2,6/24/2020
REST19569,Sushi Station,Mexican,Ahmedabad,3.5,4/4/2022
REST46114,Sandwich Stop,Mediterranean,Chennai,3,11/17/2020
REST12546,Salad Shack,Mediterranean,Ahmedabad,3.7,10/9/2023
REST23717,Pasta Point,Mediterranean,Mumbai,4.2,8/20/2016
REST00746,Cafe Delight,Indian,Mumbai,4.1,8/8/2018
REST20906,Sweet Treats,Italian,Delhi,2.9,8/4/2018
REST23596,Noodle Point,Mediterranean,Hyderabad,4.2,8/26/2024
REST12347,Sweet Treats,Indian,Kolkata,4.7,9/20/2018
REST45031,Sandwich Stop,Indian,Hyderabad,2.4,5/22/2023
REST34544,Pizza Palace,Continental,Chennai,4.6,1/13/2017
REST40783,Seafood Shack,Italian,Hyderabad,1,10/15/2021
REST26128,Food Fiesta,Mexican,Ahmedabad,4.9,2/7/2024
REST25687,Food Fiesta,Mexican,Pune,1.4,6/21/2022
REST14066,Sweet Treats,Chinese,Hyderabad,2.7,6/13/2024
REST35863,Pasta Point,Japanese,Pune,2.3,8/20/2022
REST07042,Biryani House,Chinese,Ahmedabad,1.8,8/18/2021
REST40259,Biryani House,Japanese,Bangalore,1.5,4/14/2019
REST41802,Sandwich Stop,Mexican,Delhi,3.6,4/24/2019
REST10798,Burger Barn,Mediterranean,Bangalore,3.2,6/7/2024
REST13506,Cafe Delight,Indian,Ahmedabad,2.5,6/15/2020
REST15195,Grill House,Continental,Bangalore,3,6/23/2023
REST11555,Biryani House,Italian,Mumbai,2.8,12/13/2022
REST25583,Food Fiesta,Japanese,Bangalore,2.8,12/1/2024
REST30693,Pizza Palace,Continental,Mumbai,3.5,7/19/2024
REST20643,Cafe Delight,Italian,Ahmedabad,3.5,7/2/2023
REST15597,Cafe Delight,Japanese,Hyderabad,3.7,12/24/2021
REST20468,Grill House,Mediterranean,Mumbai,3.5,5/1/2023
REST15668,Seafood Shack,Mediterranean,Chennai,4.6,12/8/2018
REST35719,Salad Shack,Mediterranean,Kolkata,1.2,3/7/2019
REST18918,Tasty Corner,Continental,Mumbai,3.8,12/2/2020
REST33506,Sweet Treats,Italian,Hyderabad,1.9,2/8/2020
REST17218,Noodle Point,Mexican,Hyderabad,3.6,5/1/2024
REST42182,Pasta Point,Indian,Kolkata,1.7,7/12/2022
REST48440,Cafe Delight,Indian,Hyderabad,4.4,5/18/2019
REST40196,Tasty Corner,Continental,Hyderabad,2,6/17/2018
REST40482,Burger Barn,Continental,Bangalore,2.4,10/10/2022
REST37132,Spice Hub,Mexican,Bangalore,4.8,3/13/2017
REST49301,Salad Shack,Mexican,Pune,2.8,12/25/2021
REST44238,Spice Hub,Continental,Delhi,1,3/19/2023
REST10378,Sandwich Stop,Mediterranean,Kolkata,2.7,10/26/2023
REST16837,Pizza Palace,Japanese,Mumbai,3.8,5/17/2019
REST03390,Biryani House,Continental,Mumbai,2.5,5/22/2024
REST13397,Noodle Point,Mediterranean,Delhi,3.1,3/25/2022
REST23416,Burger Barn,Continental,Kolkata,3.2,2/2/2020
REST11733,Salad Shack,Indian,Bangalore,3.2,7/3/2017
REST33239,Grill House,Indian,Kolkata,5,9/21/2016
REST15950,Sweet Treats,Italian,Chennai,2.5,1/12/2022
REST30106,Noodle Point,Italian,Chennai,1.2,12/12/2018
REST30410,Cafe Delight,Mexican,Ahmedabad,3.7,10/7/2024
REST27041,Sweet Treats,Mexican,Chennai,4,7/8/2022
REST03260,Tasty Corner,Indian,Kolkata,1.9,10/9/2021
REST15349,Sweet Treats,Chinese,Bangalore,1.2,2/13/2023
REST00306,Pasta Point,Chinese,Chennai,2,9/28/2020
REST42987,Spice Hub,Continental,Bangalore,1.4,1/18/2016
REST43282,Burger Barn,Continental,Hyderabad,2.6,3/1/2021
REST04453,Food Fiesta,Japanese,Chennai,3.6,9/13/2024
REST39959,Pizza Palace,Chinese,Bangalore,3.4,1/3/2017
REST01643,Sandwich Stop,Japanese,Bangalore,3.3,3/4/2017
REST49746,Sushi Station,Indian,Hyderabad,3.2,1/22/2022
REST05860,Seafood Shack,Indian,Bangalore,2.6,7/5/2016
REST45352,Pasta Point,Italian,Kolkata,1.3,2/28/2022
REST08186,Cafe Delight,Indian,Chennai,5,6/8/2024
REST32915,Sweet Treats,Italian,Kolkata,4.5,11/8/2019
REST31036,Tasty Corner,Chinese,Hyderabad,4.2,6/10/2016
REST17675,Sweet Treats,Chinese,Kolkata,4.2,1/21/2021
REST01467,Seafood Shack,Mexican,Hyderabad,2.1,11/9/2023
REST20745,Spice Hub,Continental,Hyderabad,1.6,4/13/2019
REST44443,Burger Barn,Italian,Pune,1.8,3/24/2021
REST32247,Pizza Palace,Japanese,Delhi,4.9,9/10/2017
REST42267,Pizza Palace,Continental,Kolkata,2.6,11/25/2024
REST15706,Spice Hub,Continental,Ahmedabad,2.6,1/16/2017
REST37147,Sushi Station,Mediterranean,Bangalore,3.5,8/17/2022
REST07039,Cafe Delight,Continental,Pune,1.8,3/28/2018
REST16463,Food Fiesta,Japanese,Mumbai,3.1,6/22/2018
REST49224,Salad Shack,Italian,Mumbai,4.2,7/9/2017
REST22825,Pasta Point,Mediterranean,Kolkata,3.8,4/18/2017
REST20964,Sweet Treats,Indian,Bangalore,3.4,9/5/2018
REST07585,Noodle Point,Japanese,Chennai,3.4,3/8/2016
REST18977,Cafe Delight,Indian,Kolkata,3.4,7/3/2016
REST11802,Sweet Treats,Mediterranean,Chennai,4.9,8/10/2019
REST00199,Sandwich Stop,Mediterranean,Kolkata,1,4/6/2022
REST22157,Spice Hub,Continental,Kolkata,1.1,1/4/2022
REST36745,Spice Hub,Italian,Chennai,4.7,4/7/2024
REST33377,Sweet Treats,Mexican,Hyderabad,3.9,1/10/2017
REST27075,Pizza Palace,Chinese,Ahmedabad,3,10/18/2016
REST46949,Spice Hub,Mexican,Ahmedabad,1,7/10/2019
REST06355,Pasta Point,Continental,Hyderabad,2.2,7/19/2020
REST39134,Biryani House,Chinese,Pune,3.3,3/14/2017
REST40514,Food Fiesta,Japanese,Chennai,4.6,2/12/2022
REST47114,Grill House,Mexican,Ahmedabad,2.1,11/24/2017
REST10397,Food Fiesta,Continental,Bangalore,2.1,2/14/2019
REST13474,Sandwich Stop,Italian,Pune,2.8,5/22/2019
REST01730,Grill House,Continental,Bangalore,3.5,12/15/2021
REST17870,Pizza Palace,Continental,Delhi,2.3,6/25/2020
REST12192,Cafe Delight,Mediterranean,Delhi,3.9,9/3/2018
REST20349,Biryani House,Continental,Mumbai,3.4,9/26/2018
REST16998,Noodle Point,Indian,Ahmedabad,2.6,7/1/2022
REST11825,Grill House,Italian,Kolkata,1.7,3/26/2021
REST08296,Noodle Point,Indian,Hyderabad,1.9,1/1/2024
REST39958,Tasty Corner,Mediterranean,Chennai,1,12/11/2023
REST40262,Salad Shack,Italian,Chennai,5,11/9/2020
REST24117,Noodle Point,Mexican,Kolkata,4.8,11/6/2020
REST31846,Seafood Shack,Mexican,Kolkata,1.7,5/5/2017
REST20615,Noodle Point,Chinese,Ahmedabad,3.5,2/8/2019
REST47095,Pasta Point,Indian,Kolkata,2.1,2/24/2021
REST35333,Sweet Treats,Chinese,Ahmedabad,4.9,4/10/2017
REST01455,Biryani House,Chinese,Kolkata,1.4,7/21/2023
REST46942,Spice Hub,Japanese,Bangalore,3.1,6/12/2016
REST36891,Burger Barn,Mexican,Delhi,4.8,3/13/2020
REST11495,Salad Shack,Mexican,Pune,2.1,6/24/2018
REST14494,Tasty Corner,Mexican,Mumbai,3.1,10/21/2024
REST02792,Salad Shack,Mediterranean,Bangalore,2.5,1/23/2024
REST31033,Pasta Point,Mediterranean,Delhi,4.3,6/20/2023
REST06787,Sushi Station,Japanese,Mumbai,2.3,10/4/2016
REST14009,Salad Shack,Japanese,Chennai,4,8/7/2022
REST21756,Biryani House,Indian,Kolkata,3,9/2/2017
REST11689,Noodle Point,Indian,Mumbai,2.7,10/3/2021
REST38151,Grill House,Italian,Chennai,1.3,3/8/2022
REST06427,Grill House,Indian,Hyderabad,4.2,7/5/2020
REST41365,Burger Barn,Japanese,Mumbai,4.7,6/16/2023
REST41067,Sweet Treats,Mexican,Ahmedabad,4.8,2/6/2018
REST27948,Tasty Corner,Chinese,Chennai,1,4/13/2020
REST01387,Seafood Shack,Continental,Kolkata,1.4,8/12/2022
REST31018,Noodle Point,Chinese,Ahmedabad,3.2,2/22/2018
REST42720,Sushi Station,Chinese,Pune,2.6,4/5/2021
REST47558,Food Fiesta,Japanese,Kolkata,2.4,6/20/2023
REST47969,Sandwich Stop,Japanese,Pune,2.4,12/25/2022
REST08506,Seafood Shack,Mediterranean,Kolkata,4.2,2/23/2024
REST38298,Sushi Station,Mediterranean,Delhi,3.1,9/3/2024
REST06186,Sweet Treats,Continental,Mumbai,3.1,10/3/2021
REST15910,Grill House,Indian,Chennai,3.5,8/9/2019
REST08734,Cafe Delight,Indian,Mumbai,4.1,3/5/2024
REST42544,Cafe Delight,Italian,Chennai,4.9,4/4/2018
REST18844,Salad Shack,Mexican,Chennai,4.9,3/8/2020
REST29091,Tasty Corner,Mediterranean,Kolkata,1.1,6/15/2022
REST30310,Spice Hub,Continental,Ahmedabad,3.6,1/9/2022
REST33344,Food Fiesta,Chinese,Chennai,2.4,10/16/2021
REST43881,Tasty Corner,Chinese,Pune,1.8,1/15/2024
REST34941,Food Fiesta,Japanese,Ahmedabad,2,2/15/2016
REST49130,Salad Shack,Indian,Hyderabad,1.6,12/19/2021
REST37446,Tasty Corner,Continental,Mumbai,1.8,9/17/2017
REST39460,Pizza Palace,Japanese,Ahmedabad,3.5,1/25/2019
REST07186,Pizza Palace,Japanese,Delhi,2.4,11/13/2022
REST18739,Sushi Station,Mediterranean,Ahmedabad,2.7,7/3/2019
REST48662,Salad Shack,Continental,Bangalore,3.2,3/27/2017
REST10216,Sandwich Stop,Mediterranean,Kolkata,2.2,8/26/2023
REST08736,Grill House,Mediterranean,Mumbai,4.2,3/5/2023
REST23588,Pasta Point,Japanese,Chennai,4.7,11/25/2020
REST20237,Sweet Treats,Mexican,Mumbai,2.8,9/3/2016
REST27841,Seafood Shack,Continental,Mumbai,4.6,6/26/2021
REST11535,Sweet Treats,Indian,Hyderabad,3.2,9/10/2018
REST24851,Grill House,Indian,Hyderabad,2.3,9/10/2016
REST39058,Seafood Shack,Chinese,Kolkata,4.9,5/28/2022
REST40276,Sweet Treats,Mexican,Hyderabad,1,6/14/2022
REST30498,Spice Hub,Indian,Kolkata,2.6,7/7/2020
REST24857,Spice Hub,Continental,Delhi,3.8,3/10/2022
REST44907,Sushi Station,Chinese,Hyderabad,2,2/20/2018
REST38572,Seafood Shack,Mexican,Pune,2.4,9/2/2016
REST04838,Pasta Point,Japanese,Ahmedabad,4.9,7/14/2021
REST49792,Sandwich Stop,Mexican,Pune,2.4,4/7/2017
REST40130,Burger Barn,Mexican,Ahmedabad,1.1,10/13/2018
REST10147,Grill House,Continental,Ahmedabad,2.2,11/20/2017
REST17733,Pasta Point,Mexican,Pune,2.8,4/6/2019
