Order_item_id,Order_id,Menu_item,Quantity,Price
OI35519,ORD44775,Sushi,5,73
OI35520,ORD75756,Sandwich,4,71
OI35521,ORD29026,Wrap,3,314
OI35522,ORD12138,Ice Cream,4,99
OI35523,ORD28315,Sandwich,3,355
OI35524,ORD61194,Burger,5,129
OI35525,ORD76725,Salad,3,448
OI35526,ORD06256,Sandwich,3,127
OI35527,ORD02799,Noodles,1,186
OI35528,ORD00075,Cake,1,50
OI35529,ORD64363,Pasta,5,141
OI35530,ORD76392,Cake,2,118
OI35531,ORD48679,Soup,4,192
OI35532,ORD38267,Fries,2,252
OI35533,ORD26638,Fries,1,230
OI35534,ORD63502,Tacos,2,340
OI35535,ORD21263,Pasta,2,248
OI35536,ORD64834,Pasta,5,264
OI35537,ORD52609,Wrap,4,500
OI35538,ORD58192,Biryani,3,233
OI35539,ORD11463,Tacos,2,487
OI35540,ORD76200,Sushi,5,377
OI35541,ORD75619,Salad,2,410
OI35542,ORD11241,Steak,4,61
OI35543,ORD57826,Salad,4,478
OI35544,ORD38256,Biryani,3,218
OI35545,ORD19701,Fries,1,399
OI35546,ORD10215,Ice Cream,3,139
OI35547,ORD01908,Ice Cream,2,259
OI35548,ORD02664,Fries,4,157
OI35549,ORD54594,Noodles,4,215
OI35550,ORD36186,Tacos,3,198
OI35551,ORD41736,Pizza,5,153
OI35552,ORD41835,Ice Cream,2,406
OI35553,ORD32317,Pizza,1,285
OI35554,ORD57087,Tacos,2,86
OI35555,ORD86785,Burger,3,311
OI35556,ORD39228,Biryani,2,499
OI35557,ORD68662,Pizza,4,228
OI35558,ORD01168,Tacos,4,451
OI35559,ORD36124,Pasta,3,150
OI35560,ORD06385,Cake,2,100
OI35561,ORD04801,Fries,1,179
OI35562,ORD22174,Ice Cream,4,225
OI35563,ORD38322,Tacos,1,208
OI35564,ORD52279,Cake,5,204
OI35565,ORD46082,Wrap,2,206
OI35566,ORD34486,Soup,1,306
OI35567,ORD16195,Wrap,2,487
OI35568,ORD88888,Pasta,1,220
OI35569,ORD67246,Tacos,1,283
OI35570,ORD72941,Pasta,3,388
OI35571,ORD69987,Pizza,4,371
OI35572,ORD66497,Steak,2,59
OI35573,ORD88259,Salad,3,460
OI35574,ORD80378,Pizza,3,205
OI35575,ORD03608,Cake,3,385
OI35576,ORD19460,Pizza,5,159
OI35577,ORD82685,Noodles,4,112
OI35578,ORD27549,Cake,3,156
OI35579,ORD41803,Biryani,5,215
OI35580,ORD06035,Cake,1,196
OI35581,ORD70322,Noodles,1,129
OI35582,ORD14124,Ice Cream,5,192
OI35583,ORD54376,Steak,5,297
OI35584,ORD53498,Soup,3,396
OI35585,ORD47931,Burger,1,218
OI35586,ORD69726,Wrap,2,369
OI35587,ORD18784,Wrap,2,441
OI35588,ORD79119,Noodles,5,294
OI35589,ORD51975,Soup,4,427
OI35590,ORD64152,Sushi,3,170
OI35591,ORD17423,Steak,3,415
OI35592,ORD72439,Tacos,2,263
OI35593,ORD81579,Pasta,2,455
OI35594,ORD80059,Pizza,4,64
OI35595,ORD66856,Noodles,3,240
OI35596,ORD15075,Burger,3,146
OI35597,ORD63201,Pasta,1,444
OI35598,ORD10806,Ice Cream,2,67
OI35599,ORD79429,Salad,5,187
OI35600,ORD79922,Salad,5,488
OI35601,ORD39851,Cake,5,101
OI35602,ORD08105,Noodles,2,125
OI35603,ORD26994,Soup,4,79
OI35604,ORD27093,Cake,2,435
OI35605,ORD33171,Wrap,1,499
OI35606,ORD42344,Cake,1,364
OI35607,ORD63603,Soup,3,254
OI35608,ORD50104,Sushi,5,159
OI35609,ORD53920,Wrap,2,63
OI35610,ORD44669,Steak,4,353
OI35611,ORD00679,Soup,2,427
OI35612,ORD86713,Biryani,5,336
OI35613,ORD61356,Biryani,2,407
OI35614,ORD70290,Salad,4,168
OI35615,ORD81540,Sushi,4,486
OI35616,ORD08395,Biryani,3,480
OI35617,ORD10637,Noodles,1,133
OI35618,ORD23077,Cake,3,418
OI35619,ORD72750,Salad,5,273
OI35620,ORD19686,Fries,5,163
OI35621,ORD31538,Cake,1,68
OI35622,ORD61269,Cake,1,213
OI35623,ORD26103,Tacos,5,272
OI35624,ORD31316,Wrap,1,103
OI35625,ORD68147,Biryani,3,389
OI35626,ORD44933,Fries,2,418
OI35627,ORD60163,Noodles,4,429
OI35628,ORD62941,Sushi,2,496
OI35629,ORD67942,Sushi,3,490
OI35630,ORD12807,Noodles,4,144
OI35631,ORD27324,Biryani,4,429
OI35632,ORD06626,Salad,5,83
OI35633,ORD21823,Salad,5,173
OI35634,ORD82679,Fries,1,237
OI35635,ORD63405,Burger,4,223
OI35636,ORD30316,Sandwich,1,158
OI35637,ORD33452,Wrap,1,262
OI35638,ORD44999,Wrap,2,298
OI35639,ORD04041,Fries,1,327
OI35640,ORD64113,Biryani,1,338
OI35641,ORD67187,Cake,3,414
OI35642,ORD70092,Pasta,2,199
OI35643,ORD86241,Wrap,3,94
OI35644,ORD57697,Pizza,3,439
OI35645,ORD82170,Noodles,2,484
OI35646,ORD03290,Tacos,4,93
OI35647,ORD72552,Noodles,5,386
OI35648,ORD44807,Sandwich,3,132
OI35649,ORD69161,Pasta,5,67
OI35650,ORD17029,Cake,3,171
OI35651,ORD26433,Cake,2,218
OI35652,ORD09215,Noodles,5,66
OI35653,ORD45547,Fries,5,247
OI35654,ORD05626,Salad,2,315
OI35655,ORD53636,Biryani,4,108
OI35656,ORD42588,Cake,2,464
OI35657,ORD39131,Soup,2,138
OI35658,ORD72076,Wrap,1,336
OI35659,ORD35806,Ice Cream,2,185
OI35660,ORD56063,Sushi,1,248
OI35661,ORD75212,Pasta,2,445
OI35662,ORD74401,Steak,3,159
OI35663,ORD78859,Soup,2,65
OI35664,ORD47311,Burger,5,310
OI35665,ORD79484,Sushi,2,380
OI35666,ORD64382,Sandwich,3,99
OI35667,ORD75895,Pizza,5,408
OI35668,ORD23433,Salad,3,411
OI35669,ORD63499,Sushi,5,105
OI35670,ORD08994,Ice Cream,4,452
OI35671,ORD90878,Cake,1,246
OI35672,ORD29111,Sushi,5,421
OI35673,ORD25893,Ice Cream,5,156
OI35674,ORD47185,Wrap,2,185
OI35675,ORD44231,Steak,5,79
OI35676,ORD25671,Cake,1,425
OI35677,ORD28745,Wrap,3,335
OI35678,ORD63061,Cake,1,289
OI35679,ORD47926,Pasta,2,258
OI35680,ORD57296,Burger,2,327
OI35681,ORD53839,Biryani,3,361
OI35682,ORD65649,Wrap,2,465
OI35683,ORD84538,Steak,3,402
OI35684,ORD72279,Salad,5,405
OI35685,ORD18985,Sushi,2,330
OI35686,ORD56332,Sandwich,5,65
OI35687,ORD03302,Cake,3,211
OI35688,ORD28006,Sandwich,4,439
OI35689,ORD07106,Ice Cream,5,135
OI35690,ORD10213,Cake,5,120
OI35691,ORD01467,Noodles,1,198
OI35692,ORD53099,Steak,4,209
OI35693,ORD40840,Sandwich,1,337
OI35694,ORD43746,Burger,2,171
OI35695,ORD47084,Soup,1,476
OI35696,ORD31350,Steak,3,413
OI35697,ORD55823,Salad,3,66
OI35698,ORD23264,Soup,2,351
OI35699,ORD58469,Salad,5,326
OI35700,ORD05405,Salad,3,221
OI35701,ORD79114,Sandwich,5,491
OI35702,ORD35157,Cake,3,145
OI35703,ORD20788,Pasta,5,141
OI35704,ORD03307,Noodles,1,448
OI35705,ORD29918,Ice Cream,4,218
OI35706,ORD91981,Sandwich,1,246
OI35707,ORD47992,Pizza,5,197
OI35708,ORD49187,Salad,5,395
OI35709,ORD33486,Wrap,2,111
OI35710,ORD57993,Tacos,2,467
OI35711,ORD53670,Tacos,2,260
OI35712,ORD65752,Biryani,2,276
OI35713,ORD78839,Tacos,1,140
OI35714,ORD69020,Pasta,4,189
OI35715,ORD16592,Soup,2,54
OI35716,ORD53271,Steak,4,50
OI35717,ORD78851,Sandwich,3,484
OI35718,ORD11385,Sushi,3,137
OI35719,ORD73416,Pasta,5,437
OI35720,ORD29657,Noodles,4,106
OI35721,ORD81703,Sushi,5,181
OI35722,ORD47994,Fries,3,481
OI35723,ORD14109,Ice Cream,1,376
OI35724,ORD35071,Ice Cream,2,409
OI35725,ORD55626,Ice Cream,1,185
OI35726,ORD19388,Ice Cream,5,289
OI35727,ORD50454,Burger,1,225
OI35728,ORD46964,Steak,1,354
OI35729,ORD34705,Soup,2,98
OI35730,ORD60318,Fries,1,333
OI35731,ORD43901,Soup,3,185
OI35732,ORD87029,Tacos,1,255
OI35733,ORD39360,Pizza,2,364
OI35734,ORD50907,Wrap,3,229
OI35735,ORD10836,Tacos,2,289
OI35736,ORD25626,Pasta,4,434
OI35737,ORD87803,Pasta,2,387
OI35738,ORD65362,Noodles,4,444
OI35739,ORD72120,Pizza,3,424
OI35740,ORD13263,Pasta,4,483
OI35741,ORD74378,Ice Cream,5,62
OI35742,ORD19243,Salad,4,457
OI35743,ORD78461,Biryani,5,242
OI35744,ORD04600,Fries,5,94
OI35745,ORD49870,Pizza,5,164
OI35746,ORD20828,Soup,1,73
OI35747,ORD32341,Tacos,5,255
OI35748,ORD41209,Wrap,1,239
OI35749,ORD07060,Fries,1,343
OI35750,ORD71380,Noodles,1,338
OI35751,ORD46796,Sushi,4,152
OI35752,ORD85997,Soup,5,333
OI35753,ORD43669,Steak,4,393
OI35754,ORD57955,Sandwich,2,422
OI35755,ORD00677,Wrap,3,377
OI35756,ORD59862,Pasta,4,391
OI35757,ORD78034,Noodles,2,446
OI35758,ORD80309,Biryani,4,72
OI35759,ORD04372,Fries,3,474
OI35760,ORD13742,Pizza,4,174
OI35761,ORD31082,Cake,1,388
OI35762,ORD09210,Noodles,3,353
OI35763,ORD18225,Sushi,5,348
OI35764,ORD30307,Pizza,2,163
OI35765,ORD67431,Sandwich,5,353
OI35766,ORD25136,Burger,4,234
OI35767,ORD60092,Pizza,2,99
OI35768,ORD53598,Pizza,3,429
OI35769,ORD64108,Pasta,2,410
OI35770,ORD88643,Burger,2,467
OI35771,ORD82446,Biryani,1,323
OI35772,ORD04930,Biryani,3,485
OI35773,ORD66960,Pizza,4,184
OI35774,ORD33252,Fries,4,409
OI35775,ORD11346,Burger,3,138
OI35776,ORD20329,Salad,5,497
OI35777,ORD32444,Cake,1,214
OI35778,ORD28682,Cake,4,262
OI35779,ORD35712,Wrap,5,154
OI35780,ORD41493,Salad,5,458
OI35781,ORD43471,Soup,2,127
OI35782,ORD69348,Noodles,1,319
OI35783,ORD29158,Wrap,1,376
OI35784,ORD64111,Burger,3,243
OI35785,ORD78364,Tacos,2,395
OI35786,ORD48427,Soup,3,375
OI35787,ORD16796,Pizza,3,434
OI35788,ORD43829,Pasta,2,58
OI35789,ORD01763,Biryani,2,416
OI35790,ORD80593,Salad,5,123
OI35791,ORD10116,Salad,5,412
OI35792,ORD42995,Pasta,4,63
OI35793,ORD71899,Sushi,4,167
OI35794,ORD24939,Tacos,4,487
OI35795,ORD07754,Sushi,5,270
OI35796,ORD10560,Tacos,5,74
OI35797,ORD47655,Salad,2,118
OI35798,ORD16803,Wrap,1,363
OI35799,ORD38301,Fries,3,93
OI35800,ORD46905,Noodles,5,152
OI35801,ORD33702,Noodles,1,465
OI35802,ORD59032,Pasta,4,134
OI35803,ORD72008,Ice Cream,2,92
OI35804,ORD44526,Wrap,4,171
OI35805,ORD34410,Cake,1,231
OI35806,ORD16485,Cake,1,211
OI35807,ORD61492,Fries,1,332
OI35808,ORD16846,Steak,2,238
OI35809,ORD45003,Pizza,5,243
OI35810,ORD47541,Tacos,3,478
OI35811,ORD53356,Biryani,3,272
OI35812,ORD04483,Cake,2,463
OI35813,ORD81348,Sushi,4,342
OI35814,ORD68179,Salad,2,374
OI35815,ORD89437,Steak,3,85
OI35816,ORD55783,Sandwich,4,452
OI35817,ORD34399,Pasta,3,193
OI35818,ORD15877,Fries,1,380
OI35819,ORD06358,Salad,2,121
OI35820,ORD91864,Noodles,1,241
OI35821,ORD00390,Tacos,4,147
OI35822,ORD50242,Salad,4,162
OI35823,ORD28976,Fries,2,176
OI35824,ORD34757,Burger,4,57
OI35825,ORD36999,Ice Cream,1,372
OI35826,ORD64925,Pizza,1,262
OI35827,ORD49613,Tacos,2,410
OI35828,ORD79278,Burger,2,234
OI35829,ORD37217,Pasta,2,360
OI35830,ORD66948,Steak,2,102
OI35831,ORD89311,Noodles,3,300
OI35832,ORD11268,Soup,1,131
OI35833,ORD73299,Sushi,1,80
OI35834,ORD73857,Sushi,5,157
OI35835,ORD82758,Noodles,4,214
OI35836,ORD10377,Fries,5,197
OI35837,ORD45333,Ice Cream,5,184
OI35838,ORD39168,Soup,2,171
OI35839,ORD41744,Cake,1,272
OI35840,ORD10798,Tacos,2,421
OI35841,ORD81414,Pizza,5,254
OI35842,ORD60069,Tacos,2,247
OI35843,ORD69085,Pizza,2,352
OI35844,ORD01525,Burger,4,352
OI35845,ORD64486,Soup,1,50
OI35846,ORD83907,Sushi,2,450
OI35847,ORD75994,Wrap,3,183
OI35848,ORD01564,Ice Cream,3,363
OI35849,ORD14623,Burger,5,107
OI35850,ORD75771,Sandwich,4,103
OI35851,ORD20603,Fries,3,122
OI35852,ORD46918,Pasta,5,181
OI35853,ORD84232,Ice Cream,1,160
OI35854,ORD64991,Noodles,1,163
OI35855,ORD06914,Ice Cream,1,166
OI35856,ORD50486,Soup,4,261
OI35857,ORD49641,Wrap,3,362
OI35858,ORD45953,Steak,1,199
OI35859,ORD67451,Fries,1,360
OI35860,ORD14366,Cake,2,343
OI35861,ORD74999,Salad,5,272
OI35862,ORD45062,Wrap,4,58
OI35863,ORD59316,Sushi,3,252
OI35864,ORD03850,Pizza,4,492
OI35865,ORD77323,Steak,3,339
OI35866,ORD74138,Sandwich,3,419
OI35867,ORD03397,Sushi,5,88
OI35868,ORD82425,Cake,4,214
OI35869,ORD31920,Biryani,2,79
OI35870,ORD80080,Pasta,1,410
OI35871,ORD06685,Ice Cream,1,499
OI35872,ORD77122,Sandwich,4,167
OI35873,ORD69208,Biryani,5,477
OI35874,ORD35764,Ice Cream,4,90
OI35875,ORD04248,Salad,2,105
OI35876,ORD20014,Wrap,4,60
OI35877,ORD21993,Cake,1,416
OI35878,ORD40198,Tacos,1,147
OI35879,ORD34870,Ice Cream,5,338
OI35880,ORD56360,Wrap,3,278
OI35881,ORD43157,Sushi,5,124
OI35882,ORD43766,Wrap,1,480
OI35883,ORD40812,Steak,3,329
OI35884,ORD88526,Soup,2,408
OI35885,ORD82329,Pasta,4,316
OI35886,ORD59115,Burger,2,386
OI35887,ORD68279,Sandwich,3,115
OI35888,ORD77650,Noodles,3,476
OI35889,ORD01449,Pasta,3,461
OI35890,ORD03460,Noodles,5,114
OI35891,ORD21632,Ice Cream,2,383
OI35892,ORD67353,Sandwich,5,247
OI35893,ORD12476,Cake,5,197
OI35894,ORD24624,Cake,1,484
OI35895,ORD41965,Cake,5,179
OI35896,ORD24059,Tacos,5,238
OI35897,ORD29041,Fries,1,367
OI35898,ORD63796,Biryani,5,235
OI35899,ORD40549,Noodles,1,295
OI35900,ORD49680,Pasta,2,306
OI35901,ORD61194,Burger,2,486
OI35902,ORD40327,Steak,2,482
OI35903,ORD76894,Sushi,4,125
OI35904,ORD11473,Pasta,4,393
OI35905,ORD72559,Salad,5,497
OI35906,ORD16756,Biryani,5,208
OI35907,ORD75733,Cake,1,170
OI35908,ORD44068,Steak,3,189
OI35909,ORD26196,Sushi,5,124
OI35910,ORD31211,Wrap,1,167
OI35911,ORD68042,Tacos,1,287
OI35912,ORD91888,Noodles,1,316
OI35913,ORD60256,Pasta,5,318
OI35914,ORD63363,Ice Cream,2,395
OI35915,ORD68345,Burger,2,180
OI35916,ORD81108,Soup,3,495
OI35917,ORD62581,Burger,3,429
OI35918,ORD74729,Salad,2,448
OI35919,ORD90190,Tacos,4,117
OI35920,ORD59244,Salad,5,361
OI35921,ORD25502,Sandwich,2,108
OI35922,ORD65074,Pizza,4,484
OI35923,ORD12645,Cake,3,76
OI35924,ORD24125,Ice Cream,1,196
OI35925,ORD07204,Sushi,5,465
OI35926,ORD41723,Cake,4,237
OI35927,ORD01769,Sandwich,1,297
OI35928,ORD49483,Pasta,3,89
OI35929,ORD19513,Fries,2,444
OI35930,ORD46158,Wrap,2,127
OI35931,ORD64602,Tacos,1,367
OI35932,ORD28563,Ice Cream,1,266
OI35933,ORD49117,Biryani,2,270
OI35934,ORD58051,Pasta,3,468
OI35935,ORD69301,Steak,3,193
OI35936,ORD86046,Steak,2,389
OI35937,ORD54531,Pizza,4,288
OI35938,ORD80671,Sandwich,1,358
OI35939,ORD74239,Sushi,3,89
OI35940,ORD83610,Pizza,5,399
OI35941,ORD19313,Sandwich,2,392
OI35942,ORD56058,Sandwich,5,85
OI35943,ORD15988,Ice Cream,3,430
OI35944,ORD85745,Noodles,1,219
OI35945,ORD22165,Biryani,5,130
OI35946,ORD18980,Ice Cream,5,122
OI35947,ORD27881,Wrap,1,151
OI35948,ORD39098,Steak,4,496
OI35949,ORD14958,Cake,1,339
OI35950,ORD24394,Tacos,1,309
OI35951,ORD58940,Ice Cream,5,267
OI35952,ORD44036,Pizza,2,238
OI35953,ORD55549,Soup,1,308
OI35954,ORD51862,Pasta,3,311
OI35955,ORD61265,Soup,2,456
OI35956,ORD89389,Wrap,2,381
OI35957,ORD67179,Sandwich,5,368
OI35958,ORD05742,Sushi,2,365
OI35959,ORD49386,Sandwich,4,492
OI35960,ORD75701,Cake,3,176
OI35961,ORD20532,Sushi,4,403
OI35962,ORD04864,Salad,5,488
OI35963,ORD07938,Ice Cream,4,218
OI35964,ORD89313,Salad,1,187
OI35965,ORD49243,Soup,4,188
OI35966,ORD37017,Sushi,5,217
OI35967,ORD33296,Steak,2,51
OI35968,ORD44776,Steak,1,365
OI35969,ORD36234,Cake,1,300
OI35970,ORD48646,Pasta,2,495
OI35971,ORD87616,Ice Cream,1,376
OI35972,ORD32897,Pasta,5,292
OI35973,ORD59245,Steak,3,197
OI35974,ORD50971,Sushi,5,424
OI35975,ORD27684,Ice Cream,2,499
OI35976,ORD10306,Pasta,4,104
OI35977,ORD01560,Noodles,1,438
OI35978,ORD26094,Noodles,4,209
OI35979,ORD88125,Sushi,1,228
OI35980,ORD43839,Burger,5,178
OI35981,ORD46913,Ice Cream,5,375
OI35982,ORD40513,Fries,2,99
OI35983,ORD50783,Fries,2,415
OI35984,ORD46691,Fries,2,285
OI35985,ORD58806,Pasta,2,242
OI35986,ORD61414,Fries,2,106
OI35987,ORD55217,Pasta,4,164
OI35988,ORD09085,Soup,2,418
OI35989,ORD49151,Steak,3,464
OI35990,ORD75027,Sushi,3,449
OI35991,ORD09638,Ice Cream,3,118
OI35992,ORD71372,Pasta,5,387
OI35993,ORD25273,Salad,4,96
OI35994,ORD77351,Sandwich,5,160
OI35995,ORD45720,Cake,3,460
OI35996,ORD83265,Noodles,1,365
OI35997,ORD28125,Ice Cream,1,444
OI35998,ORD48712,Noodles,1,151
OI35999,ORD91820,Noodles,5,255
OI36000,ORD45058,Steak,1,189
OI36001,ORD41600,Steak,1,327
OI36002,ORD30618,Wrap,2,173
OI36003,ORD56461,Cake,2,399
OI36004,ORD40011,Burger,3,267
OI36005,ORD76579,Steak,2,236
OI36006,ORD57821,Biryani,3,354
OI36007,ORD67225,Pasta,3,218
OI36008,ORD27385,Fries,2,267
OI36009,ORD39382,Pizza,4,414
OI36010,ORD83000,Pizza,2,368
OI36011,ORD58416,Biryani,4,420
OI36012,ORD52519,Pizza,3,390
OI36013,ORD05789,Pasta,4,448
OI36014,ORD02365,Ice Cream,5,416
OI36015,ORD14142,Salad,2,431
OI36016,ORD74571,Biryani,5,217
OI36017,ORD00743,Cake,5,75
OI36018,ORD45783,Burger,5,145
OI36019,ORD18553,Wrap,1,53
OI36020,ORD30034,Fries,4,244
OI36021,ORD37088,Tacos,1,186
OI36022,ORD00146,Cake,5,323
OI36023,ORD64434,Salad,1,319
OI36024,ORD41663,Pizza,4,118
OI36025,ORD59835,Soup,4,308
OI36026,ORD36228,Steak,3,367
OI36027,ORD50482,Sandwich,2,325
OI36028,ORD87544,Tacos,2,340
OI36029,ORD58115,Burger,4,366
OI36030,ORD74210,Salad,1,95
OI36031,ORD76189,Pasta,4,54
OI36032,ORD91955,Cake,3,454
OI36033,ORD11468,Pasta,3,152
OI36034,ORD20665,Ice Cream,1,377
OI36035,ORD05353,Salad,4,242
OI36036,ORD11246,Biryani,5,228
OI36037,ORD23097,Soup,1,478
OI36038,ORD49742,Biryani,3,217
OI36039,ORD19772,Tacos,2,65
OI36040,ORD32147,Wrap,1,463
OI36041,ORD25949,Wrap,2,393
OI36042,ORD39582,Soup,2,376
OI36043,ORD57754,Burger,2,433
OI36044,ORD59700,Biryani,5,315
OI36045,ORD00546,Pasta,3,475
OI36046,ORD62609,Pasta,4,163
OI36047,ORD31241,Cake,4,387
OI36048,ORD09566,Burger,3,253
OI36049,ORD13382,Sushi,5,489
OI36050,ORD25267,Salad,1,195
OI36051,ORD08850,Ice Cream,4,227
OI36052,ORD21876,Tacos,5,117
OI36053,ORD36393,Salad,1,371
OI36054,ORD36558,Wrap,2,102
OI36055,ORD74759,Noodles,1,286
OI36056,ORD25005,Wrap,1,342
OI36057,ORD61836,Burger,2,222
OI36058,ORD76123,Burger,2,384
OI36059,ORD44043,Steak,3,322
OI36060,ORD12643,Burger,3,413
OI36061,ORD39972,Burger,2,488
OI36062,ORD88959,Pasta,2,397
OI36063,ORD57782,Sushi,5,115
OI36064,ORD82251,Sandwich,4,387
OI36065,ORD35522,Pizza,4,477
OI36066,ORD66832,Biryani,3,70
OI36067,ORD20102,Cake,4,462
OI36068,ORD13132,Sushi,5,205
OI36069,ORD06439,Fries,5,491
OI36070,ORD43303,Sandwich,1,334
OI36071,ORD14528,Tacos,1,82
OI36072,ORD27818,Tacos,5,273
OI36073,ORD43048,Wrap,2,333
OI36074,ORD29879,Wrap,2,446
OI36075,ORD02166,Noodles,1,115
OI36076,ORD13866,Pizza,2,73
OI36077,ORD65795,Pasta,4,104
OI36078,ORD65960,Ice Cream,1,205
OI36079,ORD09275,Cake,5,114
OI36080,ORD54512,Cake,1,296
OI36081,ORD49685,Soup,2,204
OI36082,ORD43025,Pizza,4,219
OI36083,ORD43157,Tacos,3,63
OI36084,ORD48938,Pasta,3,251
OI36085,ORD02473,Fries,2,441
OI36086,ORD79634,Biryani,4,291
OI36087,ORD64322,Biryani,2,366
OI36088,ORD85284,Soup,3,66
OI36089,ORD48309,Pasta,4,431
OI36090,ORD08271,Pizza,3,171
OI36091,ORD10513,Cake,5,354
OI36092,ORD91115,Salad,2,485
OI36093,ORD84918,Salad,5,205
OI36094,ORD05834,Fries,4,113
OI36095,ORD45142,Salad,4,128
OI36096,ORD26668,Ice Cream,2,212
OI36097,ORD30373,Steak,5,170
OI36098,ORD32911,Ice Cream,1,350
OI36099,ORD61068,Burger,1,242
OI36100,ORD47833,Fries,1,391
OI36101,ORD68828,Steak,2,225
OI36102,ORD29776,Steak,1,350
OI36103,ORD47116,Soup,2,80
OI36104,ORD84178,Salad,2,263
OI36105,ORD06432,Tacos,1,395
OI36106,ORD66385,Sushi,4,364
OI36107,ORD79269,Biryani,4,473
OI36108,ORD75515,Biryani,3,79
OI36109,ORD08103,Salad,4,222
OI36110,ORD13950,Sushi,4,157
OI36111,ORD14346,Cake,1,160
OI36112,ORD17152,Ice Cream,1,252
OI36113,ORD78239,Fries,2,402
OI36114,ORD79437,Steak,5,236
OI36115,ORD57795,Ice Cream,2,361
OI36116,ORD49220,Burger,2,341
OI36117,ORD86315,Steak,4,315
OI36118,ORD57573,Soup,1,405
OI36119,ORD70632,Sushi,2,416
OI36120,ORD83218,Wrap,4,159
OI36121,ORD86091,Noodles,3,338
OI36122,ORD10272,Burger,4,131
OI36123,ORD73497,Sandwich,4,67
OI36124,ORD18559,Fries,3,69
OI36125,ORD43061,Sandwich,5,171
OI36126,ORD80408,Noodles,1,141
OI36127,ORD60871,Salad,5,145
OI36128,ORD88168,Sandwich,1,146
OI36129,ORD32764,Wrap,4,250
OI36130,ORD42464,Tacos,3,351
OI36131,ORD39007,Soup,1,104
OI36132,ORD60472,Cake,1,325
OI36133,ORD21624,Cake,2,308
OI36134,ORD69668,Sushi,5,247
OI36135,ORD40678,Wrap,3,51
OI36136,ORD55162,Biryani,3,216
OI36137,ORD91993,Burger,3,472
OI36138,ORD75609,Soup,4,320
OI36139,ORD70282,Sushi,2,61
OI36140,ORD91244,Biryani,4,170
OI36141,ORD78041,Salad,5,295
OI36142,ORD14231,Pasta,3,159
OI36143,ORD74980,Ice Cream,2,500
OI36144,ORD20408,Fries,2,372
OI36145,ORD90878,Noodles,4,133
OI36146,ORD03091,Salad,5,443
OI36147,ORD51102,Noodles,4,55
OI36148,ORD44872,Sandwich,1,140
OI36149,ORD15894,Wrap,4,484
OI36150,ORD18169,Ice Cream,1,381
OI36151,ORD36341,Tacos,5,128
OI36152,ORD32827,Salad,5,319
OI36153,ORD54085,Tacos,2,227
OI36154,ORD38806,Pizza,5,113
OI36155,ORD23935,Tacos,1,459
OI36156,ORD35679,Soup,2,308
OI36157,ORD75250,Wrap,2,323
OI36158,ORD75415,Pizza,3,292
OI36159,ORD64263,Steak,1,352
OI36160,ORD60772,Sushi,3,80
OI36161,ORD72286,Salad,3,499
OI36162,ORD91471,Pasta,3,393
OI36163,ORD91603,Salad,5,89
OI36164,ORD17742,Ice Cream,2,364
OI36165,ORD63232,Sushi,4,228
OI36166,ORD35553,Ice Cream,4,177
OI36167,ORD22350,Salad,5,473
OI36168,ORD37811,Ice Cream,5,167
OI36169,ORD17113,Fries,5,218
OI36170,ORD22128,Cake,1,348
OI36171,ORD58959,Sushi,5,201
OI36172,ORD47774,Sandwich,5,271
OI36173,ORD42207,Pizza,2,239
OI36174,ORD53753,Steak,2,408
OI36175,ORD29877,Steak,2,344
OI36176,ORD75114,Sushi,2,449
OI36177,ORD07616,Soup,2,283
OI36178,ORD68472,Pizza,4,478
OI36179,ORD83669,Soup,3,188
OI36180,ORD52723,Biryani,1,149
OI36181,ORD21355,Cake,3,178
OI36182,ORD90580,Biryani,5,238
OI36183,ORD24265,Tacos,1,148
OI36184,ORD60799,Wrap,5,253
OI36185,ORD06882,Noodles,1,280
OI36186,ORD46486,Pasta,5,291
OI36187,ORD55890,Ice Cream,4,429
OI36188,ORD61102,Steak,2,143
OI36189,ORD77251,Wrap,2,460
OI36190,ORD60867,Soup,3,395
OI36191,ORD72718,Salad,2,398
OI36192,ORD85773,Fries,3,107
OI36193,ORD54859,Biryani,5,339
OI36194,ORD23525,Biryani,2,87
OI36195,ORD51798,Pizza,4,475
OI36196,ORD05666,Ice Cream,2,67
OI36197,ORD16915,Cake,1,162
OI36198,ORD12121,Biryani,5,429
OI36199,ORD36359,Noodles,4,200
OI36200,ORD88636,Sandwich,1,127
OI36201,ORD42537,Pizza,4,64
OI36202,ORD15690,Cake,1,410
OI36203,ORD42301,Wrap,2,93
OI36204,ORD54120,Tacos,1,348
OI36205,ORD26288,Noodles,2,256
OI36206,ORD44766,Burger,2,258
OI36207,ORD53930,Burger,3,447
OI36208,ORD65411,Wrap,3,173
OI36209,ORD81210,Soup,2,427
OI36210,ORD49464,Salad,5,321
OI36211,ORD85555,Sushi,2,349
OI36212,ORD66732,Sandwich,3,109
OI36213,ORD70070,Pasta,5,423
OI36214,ORD26114,Noodles,3,367
OI36215,ORD63806,Noodles,5,62
OI36216,ORD23439,Noodles,3,396
OI36217,ORD00965,Salad,5,199
OI36218,ORD19924,Pasta,4,108
OI36219,ORD16706,Sushi,5,111
OI36220,ORD23727,Tacos,1,98
OI36221,ORD35241,Soup,4,475
OI36222,ORD08044,Ice Cream,5,320
OI36223,ORD19294,Wrap,1,290
